DKFFE,DKYE,DKLL,DKNX,DKQS,DKWC
190000,69116.97,2.979,20,171,25.016405647373176
150000,147334.825,2.979,24,8,0.0252832903934177
210000,140816.145,2.708,26,134,29.84285126812756
125000,106944.43,2.979,12,25,8.63497164119326
92500,78600.51,2.979,10,21,0.049253235396463424
350000,277850.77,2.708,18,56,23.726964655099437
125000,108025.16,2.708,25,58,4.776694726097048
150000,79099.085,2.708,27,188,6.230708796312683
210000,167730.685,2.708,25,83,22.694507887557847
200000,198217.005,2.708,20,3,0.00019389833323657513
125000,90025.555,2.708,25,111,11.25218258627865
90000,53966.775,2.708,18,102,4.14899423996394
275000,247306.515,2.979,24,43,8.518161432322813
150000,141324.595,2.708,29,32,0.05673137685516849
120000,75548.04,2.708,24,134,0.6392970184097067
300000,194207.795,2.979,26,145,26.643105387309333
273500,261406.995,2.708,30,26,0.026658632123144343
250000,192611.61,2.708,23,84,81.79688440967584
150000,115782.92,2.708,10,31,1.5229123705939855
150000,93946.645,2.708,24,135,7.4056782748230034
150000,136507.33,2.979,25,41,9.488676224107621
160000,68378.6,2.979,9,66,11.762887847638922
350000,227248.925,2.708,24,128,37.39840917676338
200000,162822.23,2.708,20,58,6.8758340648782905
137500,120312.475,2.708,20,40,3.5348778755724197
350000,271846.94,2.708,9,27,7.804117152176332
150000,114412.28,2.708,30,122,1.18618453804811
150000,72085.55,2.708,7,46,3.5213114322395995
200000,147491.74,2.708,14,52,0.4368319684290327
145000,130608.54,2.708,30,56,0.04309784063661937
150000,115204.435,2.979,23,87,13.861440461972961
249000,204441.935,2.708,20,56,0.1310176646511536
80000,47333.415,2.708,14,78,0.8402157334567164
230000,160704.495,2.979,15,65,19.277991574577754
95000,83259.575,2.708,19,37,14.81576866057003
200000,146504.575,2.708,30,135,1.5887606461474206
140000,127211.675,2.708,25,40,2.5096786929352675
218500,212635.325,2.708,30,16,0.018297227594302967
175000,172841.38,2.979,19,4,0.014503673417493701
125000,121378.105,2.708,22,11,0.015929808490909636
155000,136278.155,2.708,15,27,1.3611466442525852
115000,75982.075,2.708,19,94,21.228821053548018
300000,113254.155,2.708,30,261,9.707602665585
86500,83917.485,2.708,28,16,0.029712177522014827
225000,56575.325,2.708,11,103,41.67589727912855
260000,258916.665,2.979,25,2,6.6946691082266625
300000,280655.53,2.708,27,32,0.06928867514943704
65000,51389.795,2.708,22,73,3.420906806073617
160000,134666.635,2.708,15,35,3.2634720085188746
350000,281166.95,2.708,17,50,0.11355104623362422
150000,142171.75,2.708,29,29,1.6183478507446125
225000,216627.905,2.708,30,22,0.019566330214729533
300000,202900.065,2.708,12,53,0.13815899481414817
250000,94215.94,2.979,19,159,20.277878970693564
300000,209384.44,2.708,29,143,13.673573705047602
150000,61320.15,2.708,29,242,11.823869831991033
225000,184006.8,2.708,15,40,3.2295349350606557
70000,68698.545,2.708,26,9,0.005234004493104294
125000,107533.985,2.708,8,15,9.069133252094616
231000,191730.0,2.708,28,83,20.927386330644367
300000,169605.125,2.708,24,153,12.680488031881396
200000,81988.525,2.708,18,142,3.6413433301931946
275000,243023.53,2.979,21,41,19.41317484571482
150000,145484.21,2.979,18,9,0.009248383110389113
180000,19754.935,2.708,23,254,14.313387292029802
142500,114866.46,2.708,23,72,22.97394556654035
240000,137222.095,2.979,20,124,31.75395744512207
300000,282228.42,2.979,16,15,0.00028116960311308503
125000,116102.995,2.708,30,41,0.0956607024272671
100000,91137.415,2.708,15,20,0.0080446809733985
210000,207375.625,2.979,25,6,0.005453232966829091
200000,194631.82,2.708,30,16,0.03968217156943865
124000,116974.105,2.708,30,33,0.0390847092930926
140000,89207.41,2.708,28,159,8.219667908531846
125000,103931.84,2.708,24,67,7.800889978854684
120000,92000.0,2.979,8,25,29.313845220502117
115000,100825.86,2.708,28,62,0.1380911303422181
150000,126362.33,2.708,24,63,5.983452145796036
125000,79414.625,2.708,16,82,1.424747858705814
200000,165837.275,2.708,18,47,0.02734778609010391
300000,141161.765,2.708,15,106,20.361708430107683
125000,117467.415,2.708,30,35,0.08521442288474645
100000,90986.23,2.708,27,44,0.037593088767607696
300000,284257.37,2.979,28,29,0.034653380047529936
250000,191666.62,2.708,29,115,17.822707496467046
125000,100215.545,2.979,24,80,6.153182914698846
125000,85050.97,2.708,7,29,36.6281175588083
125000,110138.3,2.708,27,57,0.6571757241181331
270000,155802.79,2.979,21,130,6.735391992697259
185000,145422.125,2.979,21,72,7.9533186312473845
225000,13070.01,2.708,10,114,2.093245823903999
300000,238798.45,2.979,30,111,7.12098936070106
200000,105845.25,2.708,17,110,32.83571515856602
250000,219071.205,2.708,19,37,71.92860173835652
125000,123333.34,2.708,30,8,7.264268885104684
300000,161023.37,2.708,26,177,12.822530430508777
115000,83854.275,2.708,15,58,2.3277434281044407
150000,149310.715,2.979,14,1,0.0023395033495035022
300000,259890.585,2.708,19,40,86.6780349179462
125000,96045.095,2.708,20,71,3.2118532816821244
200000,163333.425,2.708,11,28,5.321493986994028
150000,131372.34,2.708,22,45,0.04968068818561733
260000,219716.665,2.979,15,35,0.012149181129643694
190000,19847.53,2.521,5,54,469.8104705668338
200000,83286.27,2.708,8,59,0.08102591973147355
77500,73662.155,2.708,30,29,0.011999275258858688
89000,28523.345,2.708,19,169,2.396062550105853
150000,103113.025,2.708,24,116,6.262792559617083
100000,79583.415,2.708,27,93,17.771647551155183
250000,212965.39,2.708,29,77,4.060154352890095
65000,10833.25,2.292,1,10,124.45059533676249
295000,186123.865,2.708,15,77,29.70535540796118
125000,104653.59,2.708,27,76,0.30515433884283993
85000,51944.37,2.708,30,183,17.520110267258133
315000,286723.805,2.708,30,51,0.004495322878938168
50000,49755.58,2.708,23,2,0.0034447957150405273
250000,142178.215,2.708,21,130,3.706326632294804
150000,123076.88,2.708,6,14,2.308832294176682
109500,91858.43,2.708,13,30,9.151358898438048
300000,100766.765,2.979,29,266,65.62867638730677
131500,118699.365,2.708,30,55,0.07230446304311045
155000,121328.32,2.708,16,51,0.014292734471382573
150000,102659.91,2.708,23,111,4.138924511891673
350000,198274.89,2.708,15,89,157.37447666635853
212500,189475.665,2.708,25,47,0.09961672767531127
65000,58548.61,2.708,30,56,0.06518179062550189
300000,124164.525,2.708,12,91,32.26425860557356
200000,183333.375,2.979,20,28,4.8893528737535235
300000,260185.225,2.708,16,32,20.396397495263955
125000,123286.64,2.708,18,4,0.00396614165219944
235000,114109.72,2.708,30,227,18.09190670363023
350000,231104.695,2.708,27,144,17.01293730046018
150000,148940.465,2.708,10,1,0.00043447778443805873
136000,130464.42,2.708,30,24,0.022359967813827097
80000,2847.46,2.292,5,58,0.0022171430077833065
90000,84900.0,2.708,30,33,0.5317127110029105
150000,127373.345,2.708,22,54,6.464983945246786
125000,70655.445,2.708,13,76,0.7050992250005947
150000,109457.545,2.708,23,97,11.436004090370261
200000,170166.185,2.708,8,16,0.027839889778988436
300000,257318.78,2.979,23,56,41.776509626361076
97000,0.0,2.708,8,96,7.057678885757924e-10
200000,147928.96,2.708,24,99,5.568640088225948
150000,53639.76,2.708,11,90,8.316598787816474
150000,98700.0,2.708,17,83,26.73297623200051
125000,100260.48,2.979,20,63,13.405152497653035
275000,260891.68,2.708,25,23,0.014041299989912659
110000,63393.535,2.708,20,121,3.3565589106074185
200000,78038.335,2.708,26,219,1.0461970838223351
150000,67016.225,2.979,18,136,3.632817220466677
250000,157535.205,2.708,12,60,32.608923769468674
120000,106331.065,2.708,23,44,1.488960910923197
238500,210001.095,2.979,29,66,3.8980449235241394
172500,172500.0,2.708,30,1,283.54340039985254
163500,154127.485,2.979,30,35,18.764743628329597
145000,74916.57,2.708,21,143,0.11379548002150841
300000,293177.385,2.979,22,9,0.006585501134395599
300000,259194.165,2.708,24,55,0.11078886958421208
125000,39259.92,2.708,14,123,32.391234146831266
100000,93052.16,2.979,30,42,9.473405304932385
150000,126521.38,2.708,29,81,25.205280931375455
230000,217165.535,2.979,25,26,0.03730882750824094
300000,294047.625,2.979,26,10,30.943526361486875
230000,225395.1,2.708,30,12,0.013938261894509196
85000,73011.16,2.708,19,42,2.484121616143966
250000,242622.395,2.979,25,14,0.03675115859368816
245000,123453.76,2.708,30,221,84.53559091717761
350000,251520.48,2.708,27,123,51.05522031401051
200000,88606.735,2.708,9,64,21.72734924640099
150000,139351.805,2.708,28,37,10.047936949296854
175000,825.6949999999999,2.521,2,24,825.6950000018844
145000,142839.7,2.708,20,5,0.002432937326375395
230000,210929.885,2.708,20,27,3.165144368482288
110000,96995.305,2.708,25,51,0.11988659635244403
100000,50352.205,2.708,30,221,2.580473095025809
150000,104786.97,2.708,22,101,2.5326517637149664
250000,102724.925,2.708,22,177,12.256354288940202
90000,72000.0,2.708,22,70,0.5408517047035275
82500,77825.495,2.708,30,33,0.0075966815784340724
150000,91963.645,2.708,18,99,0.6536580129322829
95000,82763.815,2.708,12,22,5.3999241124110995
125000,27470.095,2.708,28,284,1.6121248366835061
200000,142798.11,2.708,15,61,0.16103875736007467
55000,4877.25,2.292,5,55,0.06512995764478546
200000,50253.79,2.708,11,103,1.6574642481209594
240000,236000.0,2.979,29,10,8.897670833859593
300000,269778.17,2.708,10,14,26.87494605575921
130500,123652.74,2.979,28,29,0.7689757796761114
120000,90180.505,2.708,24,95,4.790992677313625
125000,69077.44,2.979,10,59,20.050105018148315
105000,80324.735,2.708,22,81,0.6563469151296886
250000,48769.825,2.708,23,236,31.447891348594567
300000,143703.295,2.708,20,144,30.23986755227088
110000,94114.08,2.708,13,27,9.653006450156681
72500,54676.985,2.708,15,53,5.627424897538731
250000,197945.725,2.708,16,49,18.971352836932056
165000,140249.91,2.708,26,67,15.96525622176705
100000,99166.665,2.979,25,4,2.679154074867256
170000,112996.91,2.708,19,93,12.619359473523218
300000,123649.69,2.979,15,117,9.29674321274797
142500,135491.395,2.708,28,26,0.04675557976588607
305000,276409.45,2.708,25,41,0.02511369140120223
250000,219566.825,2.708,20,39,0.031661715445807204
281500,280573.33,2.708,30,2,0.0030825052526779473
150000,122104.83,2.708,28,90,13.84052121550485
150000,82180.03,2.708,24,158,3.5322949566907482
150000,140347.68,2.708,22,24,0.02539389210869558
124500,115162.5,2.708,15,17,3.0331705907155992
300000,107628.405,2.708,17,143,30.442576569141238
200000,140848.63,2.708,18,78,41.34613526519388
300000,184546.295,2.979,23,134,20.039907498809043
240000,233000.0,2.979,24,13,18.483118865609867
300000,280670.635,2.979,15,15,0.006698291806969792
145000,60052.28,2.708,28,231,3.718065157496312
200000,167499.935,2.708,19,48,13.567753754701698
230000,185277.7,2.708,16,46,33.36552534412476
200000,147072.88,2.708,29,128,3.185733728314517
125000,92006.765,2.708,28,122,4.0738520312152104
138000,132496.995,2.708,25,18,0.0294939712039195
100000,81000.345,2.708,10,26,1.0505121073510963
54500,40335.825,2.708,19,74,2.576025652750104
300000,187080.09,2.979,29,175,70.16151603774051
65000,11352.935,2.708,19,197,5.232043752283062
300000,185236.23,2.708,28,166,10.786950050882297
280000,262493.51,2.979,25,29,0.03691245475783944
205000,170606.915,2.708,16,40,8.942752125672996
295000,208936.955,2.708,18,77,6.319493822113145
265000,242071.485,2.708,25,38,0.07011009234702215
150000,133070.03,2.708,19,34,13.023168831161456
210000,191696.81,2.708,17,23,2.601993657735875
150000,112706.49,2.708,30,127,19.439995109540178
250000,157647.95,2.708,23,127,5.473155412066262
290000,218771.92,2.708,8,26,33.99599734682124
313500,287708.71,2.708,30,47,0.08215982851106673
173500,171320.955,2.979,22,5,0.014177989272866398
150000,85919.46,2.708,30,197,14.751131072553108
250000,230707.3,2.979,20,26,0.08152047148905694
250000,133132.195,2.708,8,48,29.554972281039227
265000,241212.2,2.708,30,51,0.10629758553113788
110000,69055.63,2.708,13,66,11.26940565633413
112000,98480.61,2.708,25,52,0.04612623486900702
280000,228060.585,2.979,8,20,9.999794812873006
245000,214708.465,2.708,19,37,51.80592970357975
300000,224266.28,2.979,28,121,33.18825004302198
250000,221050.545,2.708,25,50,13.178780980291776
300000,186250.595,2.708,20,110,1.4110289483796805
132500,131637.145,2.708,25,3,0.0028266491717658937
300000,246824.43,2.708,26,78,10.65897871425841
85000,43916.57,2.708,21,143,0.026707695185905322
100000,82222.24,2.708,14,36,1.342920336392126
88000,73088.855,2.708,30,91,6.964375668583671
288500,177344.68,2.708,14,74,19.044843273150036
300000,275320.895,2.979,18,24,46.975656287628226
200000,154141.305,2.708,13,42,21.514154036878608
225000,95673.35,2.708,29,237,9.629540143592749
225000,194064.195,2.979,21,48,2.4207200862292666
174500,117737.935,2.979,30,163,7.479695297923172
90000,0.0,2.979,12,144,2.645538188517094e-09
150000,123055.145,2.708,24,71,13.832612663769396
200000,122159.89,2.708,27,161,1.2237522063514916
135000,105159.685,2.708,15,48,0.11235598738130648
150000,92022.38,2.708,23,132,25.305329314636765
283500,270904.435,2.708,25,20,0.021266635740175843
250000,241091.925,2.979,13,7,0.0008210726664401591
125000,104226.285,2.979,30,93,3.245278308648267
125000,86226.885,2.708,9,37,8.608947546294075
95000,90399.355,2.708,26,23,0.050245109348907135
300000,296708.88,2.979,30,7,0.003644839336629957
300000,75492.13,2.979,16,153,29.683017753093736
75000,66318.72,2.708,25,50,0.39713429409312084
220000,206742.77,2.708,30,35,0.030377384275197983
111000,68830.11,2.708,15,79,9.521919905775576
195000,141468.45,2.708,10,37,3.0748700827534776
250000,199212.34,2.708,22,71,4.089854282967281
200000,136766.66,2.708,28,142,12.034837546787458
125000,119522.155,2.979,19,14,0.02815789960732218
300000,212343.55,2.979,8,31,24.186516860499978
110000,88555.53,2.979,10,27,0.03550332425220404
200000,56047.095,2.292,5,44,0.0982408919298905
60000,54731.98,2.979,16,22,0.0389868789279717
125000,74633.825,2.708,28,173,16.50697582848079
125000,124516.42,2.708,27,2,0.004964200910762884
125000,18749.915,2.292,4,41,345.64846133031097
115000,99175.855,2.708,29,72,7.125463164265966
220000,214471.625,2.708,30,15,0.013863758591469377
193500,135450.0,2.708,24,112,9.616365737339947
225000,163236.31,2.708,10,37,0.06485009548487142
200000,88067.14,2.708,6,42,21.313327812982607
300000,278321.075,2.708,25,32,0.04203406150918454
98500,81536.18,2.979,30,96,10.381848150180303
350000,246585.595,2.708,14,58,67.39411856091465
103000,102104.465,2.708,25,4,0.004444120277184993
300000,152788.505,2.521,2,12,522.7821097358537
90000,27002.54,2.979,27,255,3.642942599417438
150000,84840.96,2.979,17,104,1.6682196840993129
200000,197222.22,2.979,10,2,4.194535493123112
170000,140746.29,2.708,20,54,0.11995563530945219
246500,246500.0,2.979,30,1,382.8762298572401
100000,24324.53,2.708,22,215,2.769895638451999
250000,234012.235,2.708,20,21,0.030270862887846306
295000,271323.54,2.979,20,27,0.06937089742859825
150000,25203.19,2.708,29,308,17.770893427885312
179000,135741.57,2.708,30,124,30.604453822918003
150000,88869.515,2.708,17,97,16.549153603235027
150000,130980.72,2.708,17,33,0.01038458594121039
115000,93916.63,2.708,11,28,2.9704840425401926
210000,201046.88,2.979,15,10,0.00032753832056187093
145000,132433.29,2.708,29,47,7.587626415566774
300000,237999.38,2.708,21,68,0.8729502244386822
225000,48710.78,2.708,27,274,48.09758493155823
300000,216118.135,2.708,29,134,47.51127942628227
200000,176670.99,2.708,23,45,0.06789127070805989
92500,90341.655,2.979,18,7,1.107198321944452
125000,110533.41,2.708,25,50,1.5481095098512014
125000,53643.075,2.708,11,81,0.6285681281005964
300000,270079.96,2.979,29,56,29.552622638235334
200000,64416.465,2.708,27,247,3.1532907869041082
98500,89621.435,2.708,27,44,0.03547919243283104
125000,105681.8,2.708,29,80,0.5779599847592181
300000,120012.755,2.708,25,207,34.407486756463186
175000,112777.92,2.708,20,104,18.072514865678386
150000,70289.035,2.708,7,47,3.6636077486909926
150000,126605.265,2.708,23,59,5.778372171800584
160000,135999.97,2.979,30,85,0.8248177033674438
165000,152649.24,2.708,30,43,0.024766838818322867
150000,145181.03,2.708,16,8,0.0009061847813427448
300000,257500.0,2.979,13,27,12.724919568223413
155000,127444.48,2.708,14,36,2.0895265213766834
100000,50957.73,2.708,30,219,7.706222403961874
300000,263593.405,2.708,18,34,5.868007426848635
125000,119791.65,2.708,13,8,0.5376383930852171
125000,92261.8,2.708,29,127,37.89203325426206
200000,163204.095,2.708,17,47,24.37516815593699
194500,38552.84,2.708,24,246,45.09279322101793
200000,145123.865,2.979,25,112,0.8669873211765662
250000,164125.23,2.979,26,142,28.17531754792435
242000,227853.14,2.708,30,34,0.037351949606090784
95000,9292.1,2.979,25,280,2.8473288975346804
300000,259595.03,2.708,15,30,25.783592145715374
150000,131329.585,2.708,30,69,7.910396225866862
300000,281140.25,2.708,18,18,0.025767572631593794
150000,98531.39,2.979,21,109,2.1043566462467425
300000,208314.795,2.979,26,129,48.85760561216739
150000,107137.3,2.708,25,113,1.8202644187986152
127000,125124.645,2.708,28,8,0.008360307780094445
300000,180474.705,2.708,29,179,0.4664752611424774
150000,101449.055,2.708,12,53,0.908420502601075
300000,251844.03,2.979,11,25,3.7099285711883567
115000,101902.755,2.708,23,44,0.7241207937040599
195000,165661.53,2.708,29,78,38.54855417838553
90000,81691.75,2.708,27,45,0.0031480402540182695
95000,80054.795,2.708,26,70,4.339500035785022
310000,181330.89,2.708,16,92,31.488864948565606
200000,160016.61,2.708,22,70,15.408107322844444
78500,0.0,2.979,12,144,2.307497197762132e-09
185000,177912.07,2.979,15,9,0.015440944785950705
280000,249407.375,2.708,26,50,0.11314038580167107
350000,144999.17,2.708,9,67,30.762379736086586
255000,175821.165,2.979,21,100,32.14024094902561
125000,102767.415,2.979,18,50,8.314844740758417
300000,298396.235,2.979,21,2,0.00017543428111821413
300000,274247.795,2.979,24,37,0.06903255276847631
300000,198490.41,2.979,22,114,0.6588682088186033
250000,216897.395,2.708,21,45,16.029496310977265
